01.03.2017;Мещанский район;Малая Сухаревская площадь, дом 1, строение 1;Оксид углерода;0.42
01.03.2017;Басманный район;Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.55
01.03.2017;Тверской район;4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.2
01.03.2017;Пресненский район;улица Спиридоновка, дом 10;Оксид углерода;0.28
01.03.2017;район Марьино;Новомарьинская улица, дом 7;Оксид углерода;0.3
01.03.2017;район Люблино;Совхозная улица, дом 1, строение 1;Оксид углерода;0.56
01.03.2017;Рязанский район;4-й Вешняковский проезд, дом 8;Оксид углерода;0.59
01.03.2017;район Печатники;улица Гурьянова, дом 73;Оксид углерода;0.36
01.03.2017;район Коньково;улица Бутлерова, дом 15;Оксид углерода;0.29
01.03.2017;Академический район;Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.19
01.03.2017;район Южное Бутово;2-я Мелитопольская улица, дом 19;Оксид углерода;0.37
01.03.2017;Донской район;Дальний переулок, дом 2, корпус 1;Оксид углерода;0.24
01.03.2017;район Бирюлёво Западное;Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.39
01.03.2017;Даниловский район;1-й Кожуховский проезд, дом 15;Оксид углерода;0.38
01.03.2017;район Орехово-Борисово Южное;Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.57
01.03.2017;район Царицыно;Пролетарский проспект, дом 29;Оксид углерода;0.44
01.03.2017;район Силино;город Зеленоград, корпус 1140;Оксид углерода;0.2
01.03.2017;район Косино-Ухтомский;Лухмановская улица, дом 34;Оксид углерода;0.19
01.03.2017;район Метрогородок;улица Ротерта, дом 4, строение 5;Оксид углерода;0.16
01.04.2017;район Метрогородок;улица Ротерта, дом 4, строение 5;Оксид углерода;0.12
01.04.2017;район Богородское;Глебовская улица, дом 3, корпус 1;Оксид углерода;0.21
01.04.2017;район Косино-Ухтомский;Лухмановская улица, дом 34;Оксид углерода;0.18
01.04.2017;район Новокосино;Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.3
01.04.2017;район Раменки;Ленинские Горы, дом 1, строение 27;Оксид углерода;0.28
01.04.2017;район Тропарёво-Никулино;улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.27
01.04.2017;Можайский район;улица Толбухина, дом 10, корпус 4;Оксид углерода;0.28
01.04.2017;район Савёлки;город Зеленоград, корпус 623;Оксид углерода;0.25
01.04.2017;район Силино;город Зеленоград, корпус 1140;Оксид углерода;0.19
01.04.2017;район Крюково;город Зеленоград, корпус 1606;Оксид углерода;0.38
01.04.2017;район Аэропорт;Ленинградский проспект, дом 64;Оксид углерода;0.46
01.04.2017;Дмитровский район;Карельский бульвар, дом 14/16;Оксид углерода;0.25
01.04.2017;район Коптево;Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.46
01.04.2017;район Сокол;Светлый проезд, дом 12;Оксид углерода;0.33
01.04.2017;Останкинский район;улица Академика Королёва, дом 15А;Оксид углерода;0.23
01.04.2017;район Хорошёво-Мнёвники;улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.34
01.04.2017;район Северное Тушино;Туристская улица, дом 18;Оксид углерода;0.23
01.04.2017;поселение Роговское;посёлок Рогово, Школьная улица, дом 17;Оксид углерода;0.16
01.04.2017;поселение Троицк;г. Троицк, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.23
01.04.2017;поселение Новофедоровское;деревня Яковлевское, дом 125;Оксид углерода;0.29
01.04.2017;поселение Вороновское;деревня Семенково, Центральная улица, дом 75;Оксид углерода;0.1
01.04.2017;Мещанский район;Малая Сухаревская площадь, дом 1, строение 1;Оксид углерода;0.32
01.04.2017;Басманный район;Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.3
01.04.2017;Пресненский район;улица Спиридоновка, дом 10;Оксид углерода;0.25
01.04.2017;район Люблино;Совхозная улица, дом 1, строение 1;Оксид углерода;0.58
01.04.2017;Рязанский район;4-й Вешняковский проезд, дом 8;Оксид углерода;0.67
01.04.2017;район Печатники;улица Гурьянова, дом 73;Оксид углерода;0.36
01.04.2017;район Коньково;улица Бутлерова, дом 15;Оксид углерода;0.3
01.04.2017;Академический район;Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.24
01.04.2017;район Южное Бутово;2-я Мелитопольская улица, дом 19;Оксид углерода;0.38
01.04.2017;Донской район;Дальний переулок, дом 2, корпус 1;Оксид углерода;0.28
01.04.2017;Даниловский район;1-й Кожуховский проезд, дом 15;Оксид углерода;0.35
01.04.2017;район Орехово-Борисово Южное;Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.58
01.04.2017;район Царицыно;Пролетарский проспект, дом 29;Оксид углерода;0.39
01.04.2017;район Марьино;Новомарьинская улица, дом 7;Оксид углерода;0.22
01.04.2017;район Бирюлёво Западное;Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.36
01.04.2017;Тверской район;4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.35
01.04.2017;Савёловский район;улица Нижняя Масловка, дом 10;Оксид углерода;0.86
01.05.2017;район Богородское;Глебовская улица, дом 3, корпус 1;Оксид углерода;0.23
01.05.2017;район Косино-Ухтомский;Лухмановская улица, дом 34;Оксид углерода;0.16
01.05.2017;район Новокосино;Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.34
01.05.2017;район Раменки;Ленинские Горы, дом 1, строение 27;Оксид углерода;0.16
01.05.2017;район Тропарёво-Никулино;улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.29
01.05.2017;район Савёлки;город Зеленоград, корпус 623;Оксид углерода;0.31
01.05.2017;район Силино;город Зеленоград, корпус 1140;Оксид углерода;0.24
01.05.2017;район Крюково;город Зеленоград, корпус 1606;Оксид углерода;0.44
01.05.2017;район Аэропорт;Ленинградский проспект, дом 64;Оксид углерода;0.44
01.05.2017;Дмитровский район;Карельский бульвар, дом 14/16;Оксид углерода;0.28
01.05.2017;район Коптево;Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.36
01.05.2017;Савёловский район;улица Нижняя Масловка, дом 10;Оксид углерода;0.84
01.05.2017;район Сокол;Светлый проезд, дом 12;Оксид углерода;0.37
01.05.2017;район Южное Медведково;Полярная улица, дом 10, строение 1;Оксид углерода;0.34
01.05.2017;Останкинский район;улица Академика Королёва, дом 15А;Оксид углерода;0.25
01.05.2017;район Хорошёво-Мнёвники;улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.25
01.05.2017;поселение Роговское;посёлок Рогово, Школьная улица, дом 17;Оксид углерода;0.16
01.05.2017;поселение Троицк;г. Троицк, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.21
01.05.2017;поселение Новофедоровское;деревня Яковлевское, дом 125;Оксид углерода;0.37
01.05.2017;Мещанский район;Малая Сухаревская площадь, дом 1, строение 1;Оксид углерода;0.35
01.05.2017;Басманный район;Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.3
01.05.2017;Тверской район;4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.58
01.05.2017;Пресненский район;улица Спиридоновка, дом 10;Оксид углерода;0.25
01.05.2017;район Марьино;Новомарьинская улица, дом 7;Оксид углерода;0.26
01.05.2017;район Люблино;Совхозная улица, дом 1, строение 1;Оксид углерода;0.62
01.05.2017;Рязанский район;4-й Вешняковский проезд, дом 8;Оксид углерода;0.6
01.05.2017;район Печатники;улица Гурьянова, дом 73;Оксид углерода;0.43
01.05.2017;район Коньково;улица Бутлерова, дом 15;Оксид углерода;0.34
01.05.2017;Академический район;Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.3
01.05.2017;Донской район;Дальний переулок, дом 2, корпус 1;Оксид углерода;0.28
01.05.2017;район Бирюлёво Западное;Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.48
01.05.2017;Даниловский район;1-й Кожуховский проезд, дом 15;Оксид углерода;0.39
01.05.2017;район Орехово-Борисово Южное;Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.53
01.05.2017;район Царицыно;Пролетарский проспект, дом 29;Оксид углерода;0.31
01.05.2017;Можайский район;улица Толбухина, дом 10, корпус 4;Оксид углерода;0.3
01.05.2017;район Метрогородок;улица Ротерта, дом 4, строение 5;Оксид углерода;0.13
01.06.2017;район Метрогородок;улица Ротерта, дом 4, строение 5;Оксид углерода;0.16
01.06.2017;район Богородское;Глебовская улица, дом 3, корпус 1;Оксид углерода;0.26
01.06.2017;район Новокосино;Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.34
01.06.2017;район Раменки;Ленинские Горы, дом 1, строение 27;Оксид углерода;0.33
01.06.2017;район Тропарёво-Никулино;улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.34
01.06.2017;Можайский район;улица Толбухина, дом 10, корпус 4;Оксид углерода;0.33
01.06.2017;район Савёлки;город Зеленоград, корпус 623;Оксид углерода;0.32
01.06.2017;район Силино;город Зеленоград, корпус 1140;Оксид углерода;0.27
01.06.2017;район Крюково;город Зеленоград, корпус 1606;Оксид углерода;0.49
01.06.2017;район Аэропорт;Ленинградский проспект, дом 64;Оксид углерода;0.26
01.06.2017;Дмитровский район;Карельский бульвар, дом 14/16;Оксид углерода;0.27
01.06.2017;район Коптево;Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.58
01.06.2017;Савёловский район;улица Нижняя Масловка, дом 10;Оксид углерода;0.92
01.06.2017;район Сокол;Светлый проезд, дом 12;Оксид углерода;0.4
01.06.2017;район Южное Медведково;Полярная улица, дом 10, строение 1;Оксид углерода;0.37
01.06.2017;район Хорошёво-Мнёвники;улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.44
01.06.2017;район Северное Тушино;Туристская улица, дом 18;Оксид углерода;0.32
01.06.2017;поселение Троицк;г. Троицк, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.29
01.06.2017;Басманный район;Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.31
01.06.2017;Тверской район;4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.42
01.06.2017;район Марьино;Новомарьинская улица, дом 7;Оксид углерода;0.3
01.06.2017;район Люблино;Совхозная улица, дом 1, строение 1;Оксид углерода;0.66
01.06.2017;район Печатники;улица Гурьянова, дом 73;Оксид углерода;0.5
01.06.2017;район Коньково;улица Бутлерова, дом 15;Оксид углерода;0.36
01.06.2017;район Южное Бутово;2-я Мелитопольская улица, дом 19;Оксид углерода;0.28
01.06.2017;район Бирюлёво Западное;Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.46
01.06.2017;Даниловский район;1-й Кожуховский проезд, дом 15;Оксид углерода;0.47
01.06.2017;район Царицыно;Пролетарский проспект, дом 29;Оксид углерода;0.34
01.06.2017;район Косино-Ухтомский;Лухмановская улица, дом 34;Оксид углерода;0.16
01.06.2017;Пресненский район;улица Спиридоновка, дом 10;Оксид углерода;0.3
01.06.2017;поселение Новофедоровское;деревня Яковлевское, дом 125;Оксид углерода;0.41
01.06.2017;Академический район;Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.32
01.07.2017;район Метрогородок;улица Ротерта, дом 4, строение 5;Оксид углерода;0.21
01.07.2017;район Богородское;Глебовская улица, дом 3, корпус 1;Оксид углерода;0.27
01.07.2017;район Новокосино;Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.33
01.07.2017;район Раменки;Ленинские Горы, дом 1, строение 27;Оксид углерода;0.36
01.07.2017;район Тропарёво-Никулино;улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.28
01.07.2017;Можайский район;улица Толбухина, дом 10, корпус 4;Оксид углерода;0.35
01.07.2017;район Савёлки;город Зеленоград, корпус 623;Оксид углерода;0.25
01.07.2017;район Силино;город Зеленоград, корпус 1140;Оксид углерода;0.28
01.07.2017;район Крюково;город Зеленоград, корпус 1606;Оксид углерода;0.48
01.07.2017;район Аэропорт;Ленинградский проспект, дом 64;Оксид углерода;0.2
01.07.2017;Дмитровский район;Карельский бульвар, дом 14/16;Оксид углерода;0.19
01.07.2017;Савёловский район;улица Нижняя Масловка, дом 10;Оксид углерода;0.98
01.07.2017;район Сокол;Светлый проезд, дом 12;Оксид углерода;0.39
01.07.2017;район Южное Медведково;Полярная улица, дом 10, строение 1;Оксид углерода;0.38
01.07.2017;Останкинский район;улица Академика Королёва, дом 15А;Оксид углерода;0.31
01.07.2017;поселение Троицк;г. Троицк, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.32
01.07.2017;поселение Новофедоровское;деревня Яковлевское, дом 125;Оксид углерода;0.36
01.07.2017;Басманный район;Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.34
01.07.2017;район Марьино;Новомарьинская улица, дом 7;Оксид углерода;0.25
01.07.2017;район Люблино;Совхозная улица, дом 1, строение 1;Оксид углерода;0.64
01.07.2017;Рязанский район;4-й Вешняковский проезд, дом 8;Оксид углерода;0.36
01.07.2017;район Коньково;улица Бутлерова, дом 15;Оксид углерода;0.38
01.07.2017;Академический район;Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.34
01.07.2017;Донской район;Дальний переулок, дом 2, корпус 1;Оксид углерода;0.3
01.07.2017;район Бирюлёво Западное;Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.5
01.07.2017;Даниловский район;1-й Кожуховский проезд, дом 15;Оксид углерода;0.56
01.07.2017;район Орехово-Борисово Южное;Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.65
01.07.2017;район Царицыно;Пролетарский проспект, дом 29;Оксид углерода;0.41
01.07.2017;район Печатники;улица Гурьянова, дом 73;Оксид углерода;0.31
01.07.2017;район Коптево;Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.49
01.07.2017;Тверской район;4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.52
01.07.2017;район Хорошёво-Мнёвники;улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.47
01.07.2017;район Южное Бутово;2-я Мелитопольская улица, дом 19;Оксид углерода;0.45
01.07.2017;поселение Роговское;посёлок Рогово, Школьная улица, дом 17;Оксид углерода;0.22
01.07.2017;Пресненский район;улица Спиридоновка, дом 10;Оксид углерода;0.34
01.07.2017;район Северное Тушино;Туристская улица, дом 18;Оксид углерода;0.42
01.07.2017;район Косино-Ухтомский;Лухмановская улица, дом 34;Оксид углерода;0.18
01.08.2017;район Метрогородок;улица Ротерта, дом 4, строение 5;Оксид углерода;0.16
01.08.2017;район Богородское;Глебовская улица, дом 3, корпус 1;Оксид углерода;0.24
01.08.2017;район Косино-Ухтомский;Лухмановская улица, дом 34;Оксид углерода;0.15
01.08.2017;район Новокосино;Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.28
01.08.2017;район Раменки;Ленинские Горы, дом 1, строение 27;Оксид углерода;0.17
01.08.2017;район Тропарёво-Никулино;улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.19
01.08.2017;Можайский район;улица Толбухина, дом 10, корпус 4;Оксид углерода;0.21
01.08.2017;район Савёлки;город Зеленоград, корпус 623;Оксид углерода;0.11
01.08.2017;район Силино;город Зеленоград, корпус 1140;Оксид углерода;0.21
01.08.2017;район Крюково;город Зеленоград, корпус 1606;Оксид углерода;0.4
01.08.2017;район Аэропорт;Ленинградский проспект, дом 64;Оксид углерода;0.16
01.08.2017;Дмитровский район;Карельский бульвар, дом 14/16;Оксид углерода;0.11
01.08.2017;район Коптево;Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.27
01.08.2017;Савёловский район;улица Нижняя Масловка, дом 10;Оксид углерода;0.75
01.08.2017;район Сокол;Светлый проезд, дом 12;Оксид углерода;0.28
01.08.2017;район Южное Медведково;Полярная улица, дом 10, строение 1;Оксид углерода;0.34
01.08.2017;Останкинский район;улица Академика Королёва, дом 15А;Оксид углерода;0.24
01.08.2017;район Хорошёво-Мнёвники;улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.43
01.08.2017;район Северное Тушино;Туристская улица, дом 18;Оксид углерода;0.26
01.08.2017;поселение Троицк;г. Троицк, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.18
01.08.2017;поселение Новофедоровское;деревня Яковлевское, дом 125;Оксид углерода;0.23
01.08.2017;Тверской район;4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.3
01.08.2017;район Марьино;Новомарьинская улица, дом 7;Оксид углерода;0.24
01.08.2017;район Люблино;Совхозная улица, дом 1, строение 1;Оксид углерода;0.54
01.08.2017;Рязанский район;4-й Вешняковский проезд, дом 8;Оксид углерода;0.37
01.08.2017;район Печатники;улица Гурьянова, дом 73;Оксид углерода;0.26
01.08.2017;район Коньково;улица Бутлерова, дом 15;Оксид углерода;0.32
01.08.2017;Академический район;Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.27
01.08.2017;район Южное Бутово;2-я Мелитопольская улица, дом 19;Оксид углерода;0.29
01.08.2017;Донской район;Дальний переулок, дом 2, корпус 1;Оксид углерода;0.31
01.08.2017;Даниловский район;1-й Кожуховский проезд, дом 15;Оксид углерода;0.38
01.08.2017;район Орехово-Борисово Южное;Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.53
01.08.2017;район Царицыно;Пролетарский проспект, дом 29;Оксид углерода;0.44
01.08.2017;Пресненский район;улица Спиридоновка, дом 10;Оксид углерода;0.3
01.08.2017;район Бирюлёво Западное;Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.41
01.08.2017;Басманный район;Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.29
01.09.2017;район Новокосино;Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.34
01.09.2017;район Южное Бутово;2-я Мелитопольская улица, дом 19;Оксид углерода;0.28
01.09.2017;район Сокол;Светлый проезд, дом 12;Оксид углерода;0.3
01.09.2017;Можайский район;улица Толбухина, дом 10, корпус 4;Оксид углерода;0.33
01.09.2017;поселение Сосенское;деревня Николо-Хованское, дом 99, корпус 6;Оксид углерода;0.08
01.09.2017;Дмитровский район;Карельский бульвар, дом 14/16;Оксид углерода;0.19
01.09.2017;район Коптево;Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.31
01.09.2017;Савёловский район;улица Нижняя Масловка, дом 10;Оксид углерода;0.72
01.09.2017;район Южное Медведково;Полярная улица, дом 10, строение 1;Оксид углерода;0.44
01.09.2017;Останкинский район;улица Академика Королёва, дом 15А;Оксид углерода;0.26
01.09.2017;район Хорошёво-Мнёвники;улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.47
01.09.2017;район Северное Тушино;Туристская улица, дом 18;Оксид углерода;0.28
01.09.2017;поселение Троицк;г. Троицк, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.22
01.09.2017;поселение Новофедоровское;деревня Яковлевское, дом 125;Оксид углерода;0.22
01.09.2017;Пресненский район;улица Спиридоновка, дом 10;Оксид углерода;0.34
01.09.2017;Рязанский район;4-й Вешняковский проезд, дом 8;Оксид углерода;0.35
01.09.2017;район Печатники;улица Гурьянова, дом 73;Оксид углерода;0.42
01.09.2017;Академический район;Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.31
01.09.2017;Даниловский район;1-й Кожуховский проезд, дом 15;Оксид углерода;0.32
01.09.2017;район Орехово-Борисово Южное;Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.41
01.09.2017;район Царицыно;Пролетарский проспект, дом 29;Оксид углерода;0.47
01.09.2017;район Тропарёво-Никулино;улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.23
01.09.2017;Тверской район;4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.51
01.09.2017;район Косино-Ухтомский;Лухмановская улица, дом 34;Оксид углерода;0.16
01.10.2017;поселение Сосенское;деревня Николо-Хованское, дом 99, корпус 6;Оксид углерода;0.17
01.10.2017;район Сокол;Светлый проезд, дом 12;Оксид углерода;0.29
01.10.2017;поселение Троицк;г. Троицк, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.24
01.10.2017;поселение Новофедоровское;деревня Яковлевское, дом 125;Оксид углерода;0.21
01.10.2017;район Печатники;улица Гурьянова, дом 73;Оксид углерода;0.47
01.10.2017;район Южное Бутово;2-я Мелитопольская улица, дом 19;Оксид углерода;0.38
01.10.2017;район Царицыно;Пролетарский проспект, дом 29;Оксид углерода;0.51
01.10.2017;район Богородское;город Москва, Глебовская улица, дом 3, корпус 1;Оксид углерода;0.22
01.10.2017;район Косино-Ухтомский;город Москва, Лухмановская улица, дом 34;Оксид углерода;0.21
01.10.2017;район Новокосино;город Москва, Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.37
01.10.2017;район Тропарёво-Никулино;город Москва, улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.23
01.10.2017;Можайский район;город Москва, улица Толбухина, дом 10, корпус 4;Оксид углерода;0.27
01.10.2017;район Силино;город Москва, город Зеленоград, корпус 1140;Оксид углерода;0.22
01.10.2017;район Крюково;город Москва, город Зеленоград, корпус 1606;Оксид углерода;0.3
01.10.2017;поселение Сосенское;город Москва, поселение Сосенское, деревня Николо-Хованское, дом 99, корпус 6;Оксид углерода;0.16
01.10.2017;район Аэропорт;Ленинградский проспект, дом 64;Оксид углерода;0.29
01.10.2017;Дмитровский район;Карельский бульвар, дом 14/16;Оксид углерода;0.18
01.10.2017;район Коптево;Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.23
01.10.2017;Савёловский район;улица Нижняя Масловка, дом 10;Оксид углерода;0.53
01.10.2017;район Сокол;Светлый проезд, дом 12;Оксид углерода;0.23
01.10.2017;район Южное Медведково;город Москва, Полярная улица, дом 10, строение 1;Оксид углерода;0.19
01.10.2017;Останкинский район;город Москва, улица Академика Королёва, дом 15А;Оксид углерода;0.21
01.10.2017;район Хорошёво-Мнёвники;город Москва, улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.35
01.10.2017;район Северное Тушино;город Москва, Туристская улица, дом 18;Оксид углерода;0.24
01.10.2017;поселение Троицк;город Москва, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.17
01.10.2017;поселение Новофедоровское;город Москва, поселение Новофедоровское, деревня Яковлевское, дом 125;Оксид углерода;0.12
01.10.2017;Мещанский район;Малая Сухаревская площадь, дом 1, строение 1;Оксид углерода;0.36
01.10.2017;Басманный район;Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.24
01.10.2017;Тверской район;4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.26
01.10.2017;Пресненский район;улица Спиридоновка, дом 10;Оксид углерода;0.29
01.10.2017;район Марьино;город Москва, Новомарьинская улица, дом 7;Оксид углерода;0.24
01.10.2017;район Люблино;город Москва, Совхозная улица, дом 1, строение 1;Оксид углерода;0.48
01.10.2017;Рязанский район;город Москва, 4-й Вешняковский проезд, дом 8;Оксид углерода;0.31
01.10.2017;район Печатники;город Москва, улица Гурьянова, дом 73;Оксид углерода;0.41
01.10.2017;район Коньково;город Москва, улица Бутлерова, дом 15;Оксид углерода;0.29
01.10.2017;Академический район;город Москва, Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.26
01.10.2017;район Южное Бутово;город Москва, 2-я Мелитопольская улица, дом 19;Оксид углерода;0.43
01.10.2017;Донской район;город Москва, Дальний переулок, дом 2, корпус 1;Оксид углерода;0.31
01.10.2017;район Бирюлёво Западное;город Москва, Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.34
01.10.2017;район Орехово-Борисово Южное;город Москва, Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.42
01.10.2017;район Метрогородок;город Москва, улица Ротерта, дом 4, строение 5;Оксид углерода;0.13
01.10.2017;район Царицыно;город Москва, Пролетарский проспект, дом 29;Оксид углерода;0.58
01.10.2017;район Савёлки;город Москва, город Зеленоград, корпус 623;Оксид углерода;0.26
01.10.2017;Даниловский район;город Москва, 1-й Кожуховский проезд, дом 15;Оксид углерода;0.22
01.11.2017;район Тропарёво-Никулино;город Москва, улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.35
01.11.2017;район Бирюлёво Западное;город Москва, Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.48
01.11.2017;район Коньково;город Москва, улица Бутлерова, дом 15;Оксид углерода;0.37
01.11.2017;Рязанский район;город Москва, 4-й Вешняковский проезд, дом 8;Оксид углерода;0.39
01.11.2017;район Богородское;город Москва, Глебовская улица, дом 3, корпус 1;Оксид углерода;0.38
01.11.2017;район Орехово-Борисово Южное;город Москва, Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.45
01.11.2017;район Печатники;город Москва, улица Гурьянова, дом 73;Оксид углерода;0.55
01.11.2017;Дмитровский район;Карельский бульвар, дом 14/16;Оксид углерода;0.39
01.11.2017;район Крюково;город Москва, город Зеленоград, корпус 1606;Оксид углерода;0.53
01.11.2017;район Коптево;Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.35
01.11.2017;поселение Новофедоровское;город Москва, поселение Новофедоровское, деревня Яковлевское, дом 125;Оксид углерода;0.2
01.11.2017;район Метрогородок;город Москва, улица Ротерта, дом 4, строение 5;Оксид углерода;0.26
01.11.2017;район Силино;город Москва, город Зеленоград, корпус 1140;Оксид углерода;0.33
01.11.2017;район Люблино;город Москва, Совхозная улица, дом 1, строение 1;Оксид углерода;0.52
01.11.2017;район Савёлки;город Москва, город Зеленоград, корпус 623;Оксид углерода;0.41
01.11.2017;Басманный район;Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.34
01.11.2017;район Косино-Ухтомский;город Москва, Лухмановская улица, дом 34;Оксид углерода;0.31
01.11.2017;район Аэропорт;Ленинградский проспект, дом 64;Оксид углерода;0.54
01.11.2017;Даниловский район;город Москва, 1-й Кожуховский проезд, дом 15;Оксид углерода;0.34
01.11.2017;район Марьино;город Москва, Новомарьинская улица, дом 7;Оксид углерода;0.33
01.11.2017;район Южное Медведково;город Москва, Полярная улица, дом 10, строение 1;Оксид углерода;0.38
01.11.2017;район Царицыно;город Москва, Пролетарский проспект, дом 29;Оксид углерода;0.37
01.11.2017;поселение Роговское;город Москва, поселение Роговское, посёлок Рогово, Школьная улица, дом 17;Оксид углерода;0.39
01.11.2017;поселение Сосенское;город Москва, поселение Сосенское, деревня Николо-Хованское, дом 99, корпус 8;Оксид углерода;0.26
01.11.2017;район Сокол;Светлый проезд, дом 12;Оксид углерода;0.37
01.11.2017;Пресненский район;улица Спиридоновка, дом 10;Оксид углерода;0.44
01.11.2017;район Южное Бутово;город Москва, 2-я Мелитопольская улица, дом 19;Оксид углерода;0.42
01.11.2017;Мещанский район;Малая Сухаревская площадь, дом 1, строение 1;Оксид углерода;0.53
01.11.2017;Можайский район;город Москва, улица Толбухина, дом 10, корпус 4;Оксид углерода;0.37
01.11.2017;поселение Троицк;город Москва, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.28
01.11.2017;район Северное Тушино;город Москва, Туристская улица, дом 18;Оксид углерода;0.32
01.11.2017;Тверской район;4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.3
01.11.2017;Академический район;город Москва, Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.4
01.11.2017;Донской район;город Москва, Дальний переулок, дом 2, корпус 1;Оксид углерода;0.43
01.11.2017;поселение Щербинка;город Москва, город Щербинка, Пушкинская улица, дом 6;Оксид углерода;0.49
01.11.2017;район Хорошёво-Мнёвники;город Москва, улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.57
01.11.2017;Савёловский район;улица Нижняя Масловка, дом 10;Оксид углерода;0.71
01.11.2017;район Новокосино;город Москва, Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.45
